1368005524,2016-03-25,14,NY,,71,71,0950A,,-,925576,0401,401,P,1510332,PSD,NY,NOSTRAND AVE,DELV,WH,GV,0
1369292170,2016-03-23,99,R,,121,121,0400P,,-,946433,0121,121,P,DJE1615,PAS,NY,HEBERTON AVE,SDN,RED,CHEVR,1995
1367956341,2016-03-13,18,NY,,17,17,0214A,,-,927440,0401,401,P,2208656,PAS,IN,E 34ST,DELV,WHITE,S,0
1400322820,2016-03-20,98,K,,94,94,0939P,,-,939868,0094,94,P,GXC7520,PAS,NY,INDIA STREET,SUBN,GREY,ACURA,2011
1398909312,2016-03-10,17,NY,,18,18,0530P,,-,937210,0420,420,P,GRC4443,PAS,NY,11 AVE,SDN,GREY,NISSA,2005
1398909324,2016-03-11,19,NY,,18,18,0700P,,-,937210,0420,420,P,T639084C,OMT,NY,BROADWAY,SUBN,BLACK,FORD,2011
1398909350,2016-03-12,38,NY,,18,18,0030P,,-,937210,0420,420,P,GARFR5,999,CT,BROADWAY,SDN,GREY,BMW,0
1398909385,2016-03-18,14,NY,,18,18,0556P,,-,937210,0420,420,P,GTJ6780,PAS,NY,9 AVE,SUBN,BLACK,BMW,2014
1398909403,2016-03-18,38,NY,,18,18,0745P,,-,937210,0420,420,P,401ZGU,999,CT,BROADWAY,SDN,WHITE,SAAB,0
1398909415,2016-03-18,38,NY,,18,18,0749P,,-,937210,0420,420,P,ZWF21Z,PAS,NJ,BROADWAY,SDN,GREY,HONDA,0
1398909427,2016-03-18,38,NY,,18,18,1000P,,-,937210,0420,420,P,S274036,PAS,IL,BROADWAY,SDN,BLACK,MAZDA,0
1379910080,2016-03-30,20,NY,,6,6,0430P,,-,943386,0006,6,P,PF090W,PAS,FL,W 10 ST,SUBN,SLVR,SCION,0
1405159492,2016-03-20,27,R,,123,123,0657P,,-,949735,0123,123,P,GLR6718,PAS,NY,POSSVILLE AVE,SDN,WH,ME/BE,2009
1405159595,2016-03-20,27,R,,123,123,0846P,,-,949735,0123,123,P,GTD7184,PAS,NY,ROSSVILLE AVE,SUBN,BK,DODGE,2014
1405746555,2016-03-26,66,K,,83,83,0308A,,-,947464,0083,83,P,HR93767,PAS,OR,EVERGREEN,TRAI,GREEN,,0
1407496748,2016-03-16,40,,,2,2,0610P,,-,950623,0002,2,P,IC99PM,APP,99,RIVER ST,BUS,WHITE,MCY,0
1408986966,2016-03-31,46,R,,122,122,0105A,,-,948600,0122,122,P,T608580C,PAS,NY,MORELAND ST,SDN,SILVE,LINCO,2003
