2016	8	-73.97734961192178	40.75775153309567	386388
2016	7	-73.97734961192178	40.75775153309567	383206
2016	7	-73.99199925311179	40.748583638891645	380850
2016	8	-73.99199925311179	40.748583638891645	369236
2016	7	-73.96566610085145	40.76845489085491	350111
2016	7	-73.97262471084912	40.756515915643114	349465
2016	8	-73.97262471084912	40.756515915643114	347765
2016	7	-73.97830327682253	40.74747139423969	345107
2016	7	-73.9843133161455	40.75960556762614	342873
2016	8	-73.97830327682253	40.74747139423969	342365
2016	8	-73.99013086806588	40.739308479749106	339402
2016	8	-73.96566610085145	40.76845489085491	333549
2016	7	-73.98648685749448	40.72675807770222	333160
2016	7	-73.99013086806588	40.739308479749106	333150
2016	7	-73.99074397215337	40.76139689885702	332281
2016	8	-73.9843133161455	40.75960556762614	327979
2016	8	-73.99074397215337	40.76139689885702	319463
2016	8	-73.98648685749448	40.72675807770222	308527
2016	7	-73.9571384070408	40.78026174319427	297015
2016	8	-73.9571384070408	40.78026174319427	281949
2016	7	-73.97875698987765	40.76555933613292	275049
2016	7	-73.87282129707359	40.77462586408556	274432
2016	7	-73.98474780425762	40.74853079885455	268278
2016	8	-73.98474780425762	40.74853079885455	265664
2016	8	-73.97875698987765	40.76555933613292	264641
2016	7	-73.98229601411462	40.77131254922938	263671
2016	8	-73.78374507812481	40.63906690227923	261523
2016	7	-74.00055337889758	40.748249390136216	260410
2016	7	-73.78374507812481	40.63906690227923	256315
2016	7	-73.98426925439756	40.73670500717268	254504
2016	8	-73.87282129707359	40.77462586408556	254301
2016	8	-74.00055337889758	40.748249390136216	251666
2016	8	-73.98229601411462	40.77131254922938	245830
2016	8	-73.98426925439756	40.73670500717268	242245
2016	7	-73.98317027789774	40.78478970557727	233251
2016	7	-73.96011273016458	40.76561878854321	227636
2016	7	-74.00308129468493	40.733809567733246	227109
2016	8	-73.98317027789774	40.78478970557727	220398
2016	8	-73.988716016344	40.75338526573908	219609
2016	8	-73.96011273016458	40.76561878854321	219389
2016	8	-74.00308129468493	40.733809567733246	214166
2016	7	-73.988716016344	40.75338526573908	212814
2016	7	-73.99678865991638	40.74218759174197	202158
2016	8	-73.99678865991638	40.74218759174197	198055
2016	7	-73.96428398961709	40.75578316054413	191271
2016	7	-74.00988010171434	40.71884680749458	189650
2016	8	-74.00988010171434	40.71884680749458	187688
2016	8	-73.96428398961709	40.75578316054413	185748
2016	7	-73.99121831482235	40.718265965656684	174761
2016	7	-73.95019875457432	40.779018625064374	170784
2016	7	-73.99420246870211	40.731906121712846	169457
2016	8	-73.95572006142395	40.76390559574341	166385
2016	8	-73.99420246870211	40.731906121712846	165413
2016	7	-73.95572006142395	40.76390559574341	164970
2016	8	-73.95019875457432	40.779018625064374	164487
2016	7	-73.97406641566637	40.792386359926226	160832
2016	7	-74.0081109551943	40.750103658041816	160258
2016	8	-73.99121831482235	40.718265965656684	158625
2016	8	-74.0081109551943	40.750103658041816	156168
2016	8	-73.97406641566637	40.792386359926226	154751
2016	7	-73.99696399788944	40.72763357430801	150099
2016	7	-74.0104859396036	40.73689504752434	148006
2016	7	-73.96956400079316	40.746297891195965	143282
2016	8	-73.99696399788944	40.72763357430801	142892
2016	8	-74.0104859396036	40.73689504752434	138139
2016	8	-73.96956400079316	40.746297891195965	137125
2016	7	-73.96649777643309	40.78150580426938	136394
2016	7	-73.97382138747678	40.737883537840275	128689
2016	7	-73.99667510753075	40.720969107395135	127117
2016	8	-73.96649777643309	40.78150580426938	125429
2016	8	-73.97382138747678	40.737883537840275	122620
2016	8	-73.99667510753075	40.720969107395135	121689
2016	8	-73.94348894313167	40.77836163804103	109486
2016	7	-73.94348894313167	40.77836163804103	109044
2016	7	-73.9974739348322	40.767836373196715	107216
2016	7	-74.0173255680414	40.709417921426066	102419
2016	8	-74.0173255680414	40.709417921426066	100231
2016	8	-73.9974739348322	40.767836373196715	100026
2016	7	-73.99006537679489	40.77639293910407	97014
2016	8	-73.99006537679489	40.77639293910407	95094
2016	7	-74.00219048757903	40.72351017279662	92208
2016	8	-74.00219048757903	40.72351017279662	90496
2016	7	-74.00555029611867	40.70463099312023	87827
2016	8	-74.00555029611867	40.70463099312023	85095
2016	7	-73.97100999009571	40.79937579585013	81165
2016	8	-73.97100999009571	40.79937579585013	77747
2016	8	-74.01398313372826	40.707454422052784	60556
2016	7	-73.94187940211026	40.7882544466308	60398
2016	7	-74.01398313372826	40.707454422052784	59845
2016	7	-74.00891582048976	40.725758808689264	58481
2016	8	-74.00891582048976	40.725758808689264	58171
2016	8	-73.94187940211026	40.7882544466308	56853
2016	7	-74.01181055417634	40.70127155275581	45341
2016	8	-74.01181055417634	40.70127155275581	44883
2016	7	-73.96361259391962	40.810669741442545	40631
2016	8	-73.96361259391962	40.810669741442545	39442
2016	7	-73.93401190006676	40.8045880403174	35181
2016	7	-73.95057332048351	40.803354855119316	33835
2016	7	-73.97432499842307	40.731620625537914	33468
2016	8	-73.97432499842307	40.731620625537914	32488
2016	8	-73.93401190006676	40.8045880403174	31204
2016	7	-73.97520913908242	40.72385203451761	30842
2016	8	-73.95057332048351	40.803354855119316	30003
2016	8	-73.97520913908242	40.72385203451761	28347
2016	7	-73.96773924279964	40.802945519521366	27824
2016	7	-73.99804922532986	40.711567290008425	26051
2016	8	-73.96773924279964	40.802945519521366	25694
2016	8	-73.99804922532986	40.711567290008425	24514
2016	7	-73.98295433294447	40.713592772282354	21567
2016	7	-74.00226656916917	40.70827191810186	21398
2016	7	-73.91936520832239	40.76143174616341	21140
2016	8	-74.00226656916917	40.70827191810186	19824
2016	8	-73.98295433294447	40.713592772282354	19683
2016	7	-73.92583688356599	40.72699883028978	19445
2016	8	-73.92583688356599	40.72699883028978	18687
2016	8	-73.91936520832239	40.76143174616341	18404
2016	7	-73.9616725255054	40.71965030439586	18303
2016	8	-73.9616725255054	40.71965030439586	15852
2016	7	-73.9852380434224	40.69586944235537	15791
2016	7	-73.96294035955341	40.71073470276559	15736
2016	7	-73.93707478357955	40.82638312567389	15660
2016	8	-73.9852380434224	40.69586944235537	15079
2016	8	-73.93707478357955	40.82638312567389	14870
2016	8	-73.96294035955341	40.71073470276559	13636
2016	7	-73.95488109139394	40.742514418326955	13098
2016	7	-73.9806703934305	40.670744298055396	12909
2016	7	-73.93579087136813	40.75311874220888	12676
2016	8	-73.9806703934305	40.670744298055396	12328
2016	8	-73.95488109139394	40.742514418326955	11910
2016	7	-73.99550146410546	40.69696320957912	11744
2016	7	-73.98592948846881	40.68658662149049	11624
2016	7	-73.9507274013453	40.82791863756133	11535
2016	8	-73.9507274013453	40.82791863756133	10937
2016	8	-73.93579087136813	40.75311874220888	10653
2016	8	-73.98592948846881	40.68658662149049	10496
2016	8	-73.99550146410546	40.69696320957912	10423
